vehicleID,vehicleLID,diffBrakingDistanceMin,diffBrakingDistanceMax,diffBrakingDistanceValue,brakingDistanceMin,brakingDistanceMax,brakingDistanceValue,distanceMin,distanceMax,distanceValue,distanceTimestamp,vehPosMin,vehPosMax,vehPosValue,vehPosTimestamp,vehSpeedMin,vehSpeedMax,vehSpeedValue,vehSpeedTimestamp,refPosMin,refPosMax,refPosValue,refPosTimestamp,refSpeedMin,refSpeedMax,refSpeedValue,refSpeedTimestamp,vehDiseredDistance,refLength,currentTime
Vehicle3,Vehicle2,5.000043,5.000043,5.000039,101.249858,101.249858,101.249855,5.000043,5.000043,5.000043,145117570.369000,1323.848976,1323.848976,1323.848976,145117570.369000,90.000000,90.000000,90.000000,145117570.369000,1331.849018,1331.849018,1331.849018,145117570.369000,90.000000,90.000000,90.000000,145117570.369000,5.000000,3.000000,145117570.369000
Vehicle3,Vehicle2,5.000041,5.000041,5.000038,101.249858,101.249858,101.249855,5.000041,5.000041,5.000041,145117689.429300,1326.827866,1326.827866,1326.827866,145117689.429300,90.000000,90.000000,90.000000,145117689.429300,1334.827907,1334.827907,1334.827907,145117689.429300,90.000000,90.000000,90.000000,145117689.429300,5.000000,3.000000,145117689.429300
Vehicle3,Vehicle2,5.000040,5.000040,5.000036,101.249859,101.249859,101.249855,5.000039,5.000039,5.000039,145117809.050100,1329.820780,1329.820780,1329.820780,145117809.050100,90.000000,90.000000,90.000000,145117809.050100,1337.820820,1337.820820,1337.820820,145117809.050100,90.000001,90.000001,90.000001,145117809.050100,5.000000,3.000000,145117809.050100
Vehicle3,Vehicle2,5.000038,5.000038,5.000034,101.249859,101.249859,101.249855,5.000038,5.000038,5.000038,145117940.157700,1333.101094,1333.101094,1333.101094,145117940.157700,90.000000,90.000000,90.000000,145117940.157700,1341.101132,1341.101132,1341.101132,145117940.157700,90.000001,90.000001,90.000001,145117940.157700,5.000000,3.000000,145117940.157700
Vehicle3,Vehicle2,5.000036,5.000036,5.000033,101.249859,101.249859,101.249855,5.000036,5.000036,5.000036,145118072.098700,1336.402259,1336.402259,1336.402259,145118072.098700,90.000000,90.000000,90.000000,145118072.098700,1344.402296,1344.402296,1344.402296,145118072.098700,90.000001,90.000001,90.000001,145118072.098700,5.000000,3.000000,145118072.098700
Vehicle3,Vehicle2,5.000035,5.000035,5.000031,101.249859,101.249859,101.249855,5.000035,5.000035,5.000035,145118212.300000,1339.910097,1339.910097,1339.910097,145118212.300000,90.000001,90.000001,90.000001,145118212.300000,1347.910132,1347.910132,1347.910132,145118212.300000,90.000001,90.000001,90.000001,145118212.300000,5.000000,3.000000,145118212.300000
Vehicle3,Vehicle2,5.000033,5.000033,5.000030,101.249859,101.249859,101.249856,5.000033,5.000033,5.000033,145118342.173600,1343.159536,1343.159536,1343.159536,145118342.173600,90.000001,90.000001,90.000001,145118342.173600,1351.159570,1351.159570,1351.159570,145118342.173600,90.000001,90.000001,90.000001,145118342.173600,5.000000,3.000000,145118342.173600
Vehicle3,Vehicle2,5.000032,5.000032,5.000029,101.249859,101.249859,101.249856,5.000032,5.000032,5.000032,145118464.006900,1346.207807,1346.207807,1346.207807,145118464.006900,90.000001,90.000001,90.000001,145118464.006900,1354.207839,1354.207839,1354.207839,145118464.006900,90.000001,90.000001,90.000001,145118464.006900,5.000000,3.000000,145118464.006900
Vehicle3,Vehicle2,5.000031,5.000031,5.000028,101.249859,101.249859,101.249856,5.000031,5.000031,5.000031,145118574.152400,1348.963649,1348.963649,1348.963649,145118574.152400,90.000001,90.000001,90.000001,145118574.152400,1356.963679,1356.963679,1356.963679,145118574.152400,90.000001,90.000001,90.000001,145118574.152400,5.000000,3.000000,145118574.152400
Vehicle3,Vehicle2,5.000029,5.000029,5.000027,101.249859,101.249859,101.249857,5.000029,5.000029,5.000029,145118674.528100,1351.475050,1351.475050,1351.475050,145118674.528100,90.000001,90.000001,90.000001,145118674.528100,1359.475079,1359.475079,1359.475079,145118674.528100,90.000001,90.000001,90.000001,145118674.528100,5.000000,3.000000,145118674.528100
Vehicle3,Vehicle2,5.000028,5.000028,5.000025,101.249860,101.249860,101.249856,5.000028,5.000028,5.000028,145118790.666500,1354.380834,1354.380834,1354.380834,145118790.666500,90.000001,90.000001,90.000001,145118790.666500,1362.380862,1362.380862,1362.380862,145118790.666500,90.000001,90.000001,90.000001,145118790.666500,5.000000,3.000000,145118790.666500
Vehicle3,Vehicle2,5.000027,5.000027,5.000024,101.249860,101.249860,101.249856,5.000027,5.000027,5.000027,145118912.896100,1357.439020,1357.439020,1357.439020,145118912.896100,90.000001,90.000001,90.000001,145118912.896100,1365.439047,1365.439047,1365.439047,145118912.896100,90.000001,90.000001,90.000001,145118912.896100,5.000000,3.000000,145118912.896100
Vehicle3,Vehicle2,5.000026,5.000026,5.000022,101.249860,101.249860,101.249856,5.000026,5.000026,5.000026,145119044.483000,1360.731325,1360.731325,1360.731325,145119044.483000,90.000001,90.000001,90.000001,145119044.483000,1368.731351,1368.731351,1368.731351,145119044.483000,90.000001,90.000001,90.000001,145119044.483000,5.000000,3.000000,145119044.483000
Vehicle3,Vehicle2,5.000025,5.000025,5.000022,101.249860,101.249860,101.249857,5.000025,5.000025,5.000025,145119160.117900,1363.624511,1363.624511,1363.624511,145119160.117900,90.000001,90.000001,90.000001,145119160.117900,1371.624536,1371.624536,1371.624536,145119160.117900,90.000001,90.000001,90.000001,145119160.117900,5.000000,3.000000,145119160.117900
Vehicle3,Vehicle2,5.000024,5.000024,5.000021,101.249860,101.249860,101.249857,5.000024,5.000024,5.000024,145119276.535200,1366.537273,1366.537273,1366.537273,145119276.535200,90.000001,90.000001,90.000001,145119276.535200,1374.537297,1374.537297,1374.537297,145119276.535200,90.000001,90.000001,90.000001,145119276.535200,5.000000,3.000000,145119276.535200
Vehicle3,Vehicle2,5.000023,5.000023,5.000019,101.249860,101.249860,101.249856,5.000023,5.000023,5.000023,145119415.199600,1370.006657,1370.006657,1370.006657,145119415.199600,90.000001,90.000001,90.000001,145119415.199600,1378.006680,1378.006680,1378.006680,145119415.199600,90.000001,90.000001,90.000001,145119415.199600,5.000000,3.000000,145119415.199600
Vehicle3,Vehicle2,5.000022,5.000022,5.000018,101.249860,101.249860,101.249856,5.000022,5.000022,5.000022,145119550.260200,1373.385874,1373.385874,1373.385874,145119550.260200,90.000001,90.000001,90.000001,145119550.260200,1381.385897,1381.385897,1381.385897,145119550.260200,90.000001,90.000001,90.000001,145119550.260200,5.000000,3.000000,145119550.260200
Vehicle3,Vehicle2,5.000021,5.000021,5.000018,101.249860,101.249860,101.249857,5.000021,5.000021,5.000021,145119665.446700,1376.267842,1376.267842,1376.267842,145119665.446700,90.000001,90.000001,90.000001,145119665.446700,1384.267863,1384.267863,1384.267863,145119665.446700,90.000001,90.000001,90.000001,145119665.446700,5.000000,3.000000,145119665.446700
Vehicle3,Vehicle2,5.000020,5.000020,5.000016,101.249860,101.249860,101.249857,5.000020,5.000020,5.000020,145119798.864500,1379.605956,1379.605956,1379.605956,145119798.864500,90.000001,90.000001,90.000001,145119798.864500,1387.605976,1387.605976,1387.605976,145119798.864500,90.000001,90.000001,90.000001,145119798.864500,5.000000,3.000000,145119798.864500
Vehicle3,Vehicle2,5.000019,5.000019,5.000016,101.249860,101.249860,101.249857,5.000020,5.000020,5.000020,145119917.039500,1382.562695,1382.562695,1382.562695,145119917.039500,90.000001,90.000001,90.000001,145119917.039500,1390.562715,1390.562715,1390.562715,145119917.039500,90.000001,90.000001,90.000001,145119917.039500,5.000000,3.000000,145119917.039500
Vehicle3,Vehicle2,5.000019,5.000019,5.000015,101.249860,101.249860,101.249857,5.000019,5.000019,5.000019,145120033.372500,1385.473348,1385.473348,1385.473348,145120033.372500,90.000001,90.000001,90.000001,145120033.372500,1393.473367,1393.473367,1393.473367,145120033.372500,90.000001,90.000001,90.000001,145120033.372500,5.000000,3.000000,145120033.372500
Vehicle3,Vehicle2,5.000018,5.000018,5.000014,101.249860,101.249860,101.249857,5.000018,5.000018,5.000018,145120164.263100,1388.748231,1388.748231,1388.748231,145120164.263100,90.000001,90.000001,90.000001,145120164.263100,1396.748249,1396.748249,1396.748249,145120164.263100,90.000001,90.000001,90.000001,145120164.263100,5.000000,3.000000,145120164.263100
Vehicle3,Vehicle2,5.000017,5.000017,5.000014,101.249861,101.249861,101.249857,5.000017,5.000017,5.000017,145120280.671700,1391.660775,1391.660775,1391.660775,145120280.671700,90.000001,90.000001,90.000001,145120280.671700,1399.660793,1399.660793,1399.660793,145120280.671700,90.000001,90.000001,90.000001,145120280.671700,5.000000,3.000000,145120280.671700
Vehicle3,Vehicle2,5.000016,5.000016,5.000012,101.249861,101.249861,101.249857,5.000017,5.000017,5.000017,145120418.278100,1395.103688,1395.103688,1395.103688,145120418.278100,90.000001,90.000001,90.000001,145120418.278100,1403.103705,1403.103705,1403.103705,145120418.278100,90.000001,90.000001,90.000001,145120418.278100,5.000000,3.000000,145120418.278100
Vehicle3,Vehicle2,5.000016,5.000016,5.000012,101.249861,101.249861,101.249857,5.000016,5.000016,5.000016,145120550.749500,1398.418123,1398.418123,1398.418123,145120550.749500,90.000001,90.000001,90.000001,145120550.749500,1406.418139,1406.418139,1406.418139,145120550.749500,90.000001,90.000001,90.000001,145120550.749500,5.000000,3.000000,145120550.749500
Vehicle3,Vehicle2,5.000015,5.000015,5.000011,101.249861,101.249861,101.249857,5.000015,5.000015,5.000015,145120680.995900,1401.676889,1401.676889,1401.676889,145120680.995900,90.000001,90.000001,90.000001,145120680.995900,1409.676904,1409.676904,1409.676904,145120680.995900,90.000001,90.000001,90.000001,145120680.995900,5.000000,3.000000,145120680.995900
Vehicle3,Vehicle2,5.000014,5.000014,5.000011,101.249861,101.249861,101.249857,5.000015,5.000015,5.000015,145120797.503800,1404.591917,1404.591917,1404.591917,145120797.503800,90.000001,90.000001,90.000001,145120797.503800,1412.591932,1412.591932,1412.591932,145120797.503800,90.000001,90.000001,90.000001,145120797.503800,5.000000,3.000000,145120797.503800
Vehicle3,Vehicle2,5.000014,5.000014,5.000010,101.249861,101.249861,101.249857,5.000014,5.000014,5.000014,145120920.368200,1407.665985,1407.665985,1407.665985,145120920.368200,90.000001,90.000001,90.000001,145120920.368200,1415.665999,1415.665999,1415.665999,145120920.368200,90.000001,90.000001,90.000001,145120920.368200,5.000000,3.000000,145120920.368200
Vehicle3,Vehicle2,5.000013,5.000013,5.000009,101.249861,101.249861,101.249857,5.000014,5.000014,5.000014,145121054.190200,1411.014212,1411.014212,1411.014212,145121054.190200,90.000001,90.000001,90.000001,145121054.190200,1419.014226,1419.014226,1419.014226,145121054.190200,90.000001,90.000001,90.000001,145121054.190200,5.000000,3.000000,145121054.190200
Vehicle3,Vehicle2,5.000013,5.000013,5.000010,101.249861,101.249861,101.249858,5.000013,5.000013,5.000013,145121154.489300,1413.523696,1413.523696,1413.523696,145121154.489300,90.000001,90.000001,90.000001,145121154.489300,1421.523709,1421.523709,1421.523709,145121154.489300,90.000001,90.000001,90.000001,145121154.489300,5.000000,3.000000,145121154.489300
Vehicle3,Vehicle2,5.000012,5.000012,5.000009,101.249861,101.249861,101.249858,5.000012,5.000012,5.000012,145121266.906600,1416.336378,1416.336378,1416.336378,145121266.906600,90.000001,90.000001,90.000001,145121266.906600,1424.336390,1424.336390,1424.336390,145121266.906600,90.000001,90.000001,90.000001,145121266.906600,5.000000,3.000000,145121266.906600
Vehicle3,Vehicle2,5.000012,5.000012,5.000009,101.249861,101.249861,101.249858,5.000012,5.000012,5.000012,145121374.685600,1419.033009,1419.033009,1419.033009,145121374.685600,90.000001,90.000001,90.000001,145121374.685600,1427.033021,1427.033021,1427.033021,145121374.685600,90.000001,90.000001,90.000001,145121374.685600,5.000000,3.000000,145121374.685600
Vehicle3,Vehicle2,5.000011,5.000011,5.000008,101.249861,101.249861,101.249858,5.000011,5.000011,5.000011,145121489.795300,1421.913054,1421.913054,1421.913054,145121489.795300,90.000001,90.000001,90.000001,145121489.795300,1429.913065,1429.913065,1429.913065,145121489.795300,90.000001,90.000001,90.000001,145121489.795300,5.000000,3.000000,145121489.795300
Vehicle3,Vehicle2,5.000011,5.000011,5.000007,101.249861,101.249861,101.249858,5.000011,5.000011,5.000011,145121605.197900,1424.800428,1424.800428,1424.800428,145121605.197900,90.000001,90.000001,90.000001,145121605.197900,1432.800439,1432.800439,1432.800439,145121605.197900,90.000001,90.000001,90.000001,145121605.197900,5.000000,3.000000,145121605.197900
Vehicle3,Vehicle2,5.000010,5.000010,5.000006,101.249861,101.249861,101.249857,5.000011,5.000011,5.000011,145121752.532700,1428.486745,1428.486745,1428.486745,145121752.532700,90.000001,90.000001,90.000001,145121752.532700,1436.486755,1436.486755,1436.486755,145121752.532700,90.000001,90.000001,90.000001,145121752.532700,5.000000,3.000000,145121752.532700
Vehicle3,Vehicle2,5.000010,5.000010,5.000007,101.249861,101.249861,101.249858,5.000010,5.000010,5.000010,145121868.594200,1431.390604,1431.390604,1431.390604,145121868.594200,90.000001,90.000001,90.000001,145121868.594200,1439.390614,1439.390614,1439.390614,145121868.594200,90.000001,90.000001,90.000001,145121868.594200,5.000000,3.000000,145121868.594200
Vehicle3,Vehicle2,5.000009,5.000009,5.000007,101.249861,101.249861,101.249858,5.000010,5.000010,5.000010,145121968.813400,1433.898089,1433.898089,1433.898089,145121968.813400,90.000001,90.000001,90.000001,145121968.813400,1441.898098,1441.898098,1441.898098,145121968.813400,90.000001,90.000001,90.000001,145121968.813400,5.000000,3.000000,145121968.813400
Vehicle3,Vehicle2,5.000009,5.000009,5.000005,101.249861,101.249861,101.249858,5.000009,5.000009,5.000009,145122091.774800,1436.974583,1436.974583,1436.974583,145122091.774800,90.000001,90.000001,90.000001,145122091.774800,1444.974593,1444.974593,1444.974593,145122091.774800,90.000001,90.000001,90.000001,145122091.774800,5.000000,3.000000,145122091.774800
Vehicle3,Vehicle2,5.000009,5.000009,5.000005,101.249861,101.249861,101.249857,5.000009,5.000009,5.000009,145122222.735500,1440.251221,1440.251221,1440.251221,145122222.735500,90.000001,90.000001,90.000001,145122222.735500,1448.251229,1448.251229,1448.251229,145122222.735500,90.000001,90.000001,90.000001,145122222.735500,5.000000,3.000000,145122222.735500
Vehicle3,Vehicle2,5.000008,5.000008,5.000005,101.249861,101.249861,101.249857,5.000009,5.000009,5.000009,145122353.732800,1443.528773,1443.528773,1443.528773,145122353.732800,90.000001,90.000001,90.000001,145122353.732800,1451.528782,1451.528782,1451.528782,145122353.732800,90.000001,90.000001,90.000001,145122353.732800,5.000000,3.000000,145122353.732800
Vehicle3,Vehicle2,5.000008,5.000008,5.000004,101.249861,101.249861,101.249857,5.000008,5.000008,5.000008,145122504.103600,1447.291051,1447.291051,1447.291051,145122504.103600,90.000001,90.000001,90.000001,145122504.103600,1455.291059,1455.291059,1455.291059,145122504.103600,90.000001,90.000001,90.000001,145122504.103600,5.000000,3.000000,145122504.103600
Vehicle3,Vehicle2,5.000008,5.000008,5.000004,101.249861,101.249861,101.249858,5.000008,5.000008,5.000008,145122622.748000,1450.259534,1450.259534,1450.259534,145122622.748000,90.000001,90.000001,90.000001,145122622.748000,1458.259542,1458.259542,1458.259542,145122622.748000,90.000001,90.000001,90.000001,145122622.748000,5.000000,3.000000,145122622.748000
Vehicle3,Vehicle2,5.000007,5.000007,5.000004,101.249861,101.249861,101.249857,5.000008,5.000008,5.000008,145122754.173200,1453.547793,1453.547793,1453.547793,145122754.173200,90.000001,90.000001,90.000001,145122754.173200,1461.547801,1461.547801,1461.547801,145122754.173200,90.000001,90.000001,90.000001,145122754.173200,5.000000,3.000000,145122754.173200
Vehicle3,Vehicle2,5.000007,5.000007,5.000003,101.249861,101.249861,101.249857,5.000007,5.000007,5.000007,145122885.250200,1456.827340,1456.827340,1456.827340,145122885.250200,90.000001,90.000001,90.000001,145122885.250200,1464.827348,1464.827348,1464.827348,145122885.250200,90.000001,90.000001,90.000001,145122885.250200,5.000000,3.000000,145122885.250200
Vehicle3,Vehicle2,5.000007,5.000007,5.000003,101.249861,101.249861,101.249857,5.000007,5.000007,5.000007,145123022.911500,1460.271626,1460.271626,1460.271626,145123022.911500,90.000001,90.000001,90.000001,145123022.911500,1468.271633,1468.271633,1468.271633,145123022.911500,90.000001,90.000001,90.000001,145123022.911500,5.000000,3.000000,145123022.911500
Vehicle3,Vehicle2,5.000006,5.000006,5.000003,101.249861,101.249861,101.249857,5.000007,5.000007,5.000007,145123154.496600,1463.563886,1463.563886,1463.563886,145123154.496600,90.000001,90.000001,90.000001,145123154.496600,1471.563893,1471.563893,1471.563893,145123154.496600,90.000001,90.000001,90.000001,145123154.496600,5.000000,3.000000,145123154.496600
Vehicle3,Vehicle2,5.000006,5.000006,5.000003,101.249861,101.249861,101.249858,5.000006,5.000006,5.000006,145123270.085000,1466.455908,1466.455908,1466.455908,145123270.085000,90.000001,90.000001,90.000001,145123270.085000,1474.455914,1474.455914,1474.455914,145123270.085000,90.000001,90.000001,90.000001,145123270.085000,5.000000,3.000000,145123270.085000
Vehicle3,Vehicle2,5.000006,5.000006,5.000002,101.249861,101.249861,101.249857,5.000006,5.000006,5.000006,145123401.484400,1469.743521,1469.743521,1469.743521,145123401.484400,90.000001,90.000001,90.000001,145123401.484400,1477.743527,1477.743527,1477.743527,145123401.484400,90.000001,90.000001,90.000001,145123401.484400,5.000000,3.000000,145123401.484400
Vehicle3,Vehicle2,5.000006,5.000006,5.000002,101.249861,101.249861,101.249858,5.000006,5.000006,5.000006,145123524.229900,1472.814614,1472.814614,1472.814614,145123524.229900,90.000002,90.000002,90.000002,145123524.229900,1480.814620,1480.814620,1480.814620,145123524.229900,90.000001,90.000001,90.000001,145123524.229900,5.000000,3.000000,145123524.229900
Vehicle3,Vehicle2,5.000005,5.000005,5.000003,101.249861,101.249861,101.249858,5.000006,5.000006,5.000006,145123624.232900,1475.316689,1475.316689,1475.316689,145123624.232900,90.000002,90.000002,90.000002,145123624.232900,1483.316695,1483.316695,1483.316695,145123624.232900,90.000001,90.000001,90.000001,145123624.232900,5.000000,3.000000,145123624.232900
Vehicle3,Vehicle2,5.000005,5.000005,5.000002,101.249861,101.249861,101.249858,5.000005,5.000005,5.000005,145123740.533900,1478.226541,1478.226541,1478.226541,145123740.533900,90.000002,90.000002,90.000002,145123740.533900,1486.226546,1486.226546,1486.226546,145123740.533900,90.000001,90.000001,90.000001,145123740.533900,5.000000,3.000000,145123740.533900
Vehicle3,Vehicle2,5.000005,5.000005,5.000002,101.249861,101.249861,101.249858,5.000005,5.000005,5.000005,145123840.510600,1480.727958,1480.727958,1480.727958,145123840.510600,90.000002,90.000002,90.000002,145123840.510600,1488.727963,1488.727963,1488.727963,145123840.510600,90.000001,90.000001,90.000001,145123840.510600,5.000000,3.000000,145123840.510600
Vehicle3,Vehicle2,5.000005,5.000005,5.000001,101.249861,101.249861,101.249857,5.000005,5.000005,5.000005,145123971.805500,1484.012957,1484.012957,1484.012957,145123971.805500,90.000002,90.000002,90.000002,145123971.805500,1492.012962,1492.012962,1492.012962,145123971.805500,90.000001,90.000001,90.000001,145123971.805500,5.000000,3.000000,145123971.805500
Vehicle3,Vehicle2,5.000005,5.000005,5.000001,101.249861,101.249861,101.249858,5.000005,5.000005,5.000005,145124087.839700,1486.916132,1486.916132,1486.916132,145124087.839700,90.000002,90.000002,90.000002,145124087.839700,1494.916137,1494.916137,1494.916137,145124087.839700,90.000001,90.000001,90.000001,145124087.839700,5.000000,3.000000,145124087.839700
Vehicle3,Vehicle2,5.000004,5.000004,5.000001,101.249861,101.249861,101.249858,5.000005,5.000005,5.000005,145124203.856300,1489.818868,1489.818868,1489.818868,145124203.856300,90.000002,90.000002,90.000002,145124203.856300,1497.818873,1497.818873,1497.818873,145124203.856300,90.000001,90.000001,90.000001,145124203.856300,5.000000,3.000000,145124203.856300
Vehicle3,Vehicle2,5.000004,5.000004,5.000001,101.249861,101.249861,101.249858,5.000004,5.000004,5.000004,145124325.789500,1492.869637,1492.869637,1492.869637,145124325.789500,90.000002,90.000002,90.000002,145124325.789500,1500.869641,1500.869641,1500.869641,145124325.789500,90.000001,90.000001,90.000001,145124325.789500,5.000000,3.000000,145124325.789500
Vehicle3,Vehicle2,5.000004,5.000004,5.000000,101.249861,101.249861,101.249858,5.000004,5.000004,5.000004,145124456.847300,1496.148703,1496.148703,1496.148703,145124456.847300,90.000002,90.000002,90.000002,145124456.847300,1504.148708,1504.148708,1504.148708,145124456.847300,90.000001,90.000001,90.000001,145124456.847300,5.000000,3.000000,145124456.847300
Vehicle3,Vehicle2,5.000004,5.000004,5.000000,101.249861,101.249861,101.249858,5.000004,5.000004,5.000004,145124576.562100,1499.143968,1499.143968,1499.143968,145124576.562100,90.000002,90.000002,90.000002,145124576.562100,1507.143972,1507.143972,1507.143972,145124576.562100,90.000001,90.000001,90.000001,145124576.562100,5.000000,3.000000,145124576.562100
Vehicle3,Vehicle2,5.000004,5.000004,5.000000,101.249861,101.249861,101.249858,5.000004,5.000004,5.000004,145124689.783300,1501.976762,1501.976762,1501.976762,145124689.783300,90.000002,90.000002,90.000002,145124689.783300,1509.976766,1509.976766,1509.976766,145124689.783300,90.000001,90.000001,90.000001,145124689.783300,5.000000,3.000000,145124689.783300
Vehicle3,Vehicle2,5.000003,5.000003,5.000000,101.249861,101.249861,101.249857,5.000004,5.000004,5.000004,145124826.406500,1505.395075,1505.395075,1505.395075,145124826.406500,90.000002,90.000002,90.000002,145124826.406500,1513.395079,1513.395079,1513.395079,145124826.406500,90.000001,90.000001,90.000001,145124826.406500,5.000000,3.000000,145124826.406500
Vehicle3,Vehicle2,5.000003,5.000003,5.000000,101.249861,101.249861,101.249858,5.000004,5.000004,5.000004,145124941.853700,1508.283564,1508.283564,1508.283564,145124941.853700,90.000002,90.000002,90.000002,145124941.853700,1516.283568,1516.283568,1516.283568,145124941.853700,90.000001,90.000001,90.000001,145124941.853700,5.000000,3.000000,145124941.853700
Vehicle3,Vehicle2,5.000003,5.000003,4.999999,101.249861,101.249861,101.249858,5.000003,5.000003,5.000003,145125073.005400,1511.564980,1511.564980,1511.564980,145125073.005400,90.000002,90.000002,90.000002,145125073.005400,1519.564983,1519.564983,1519.564983,145125073.005400,90.000001,90.000001,90.000001,145125073.005400,5.000000,3.000000,145125073.005400
Vehicle3,Vehicle2,5.000003,5.000003,5.000000,101.249861,101.249861,101.249858,5.000003,5.000003,5.000003,145125173.456100,1514.078257,1514.078257,1514.078257,145125173.456100,90.000002,90.000002,90.000002,145125173.456100,1522.078260,1522.078260,1522.078260,145125173.456100,90.000001,90.000001,90.000001,145125173.456100,5.000000,3.000000,145125173.456100
Vehicle3,Vehicle2,5.000003,5.000003,4.999999,101.249861,101.249861,101.249858,5.000003,5.000003,5.000003,145125299.550300,1517.233134,1517.233134,1517.233134,145125299.550300,90.000002,90.000002,90.000002,145125299.550300,1525.233137,1525.233137,1525.233137,145125299.550300,90.000001,90.000001,90.000001,145125299.550300,5.000000,3.000000,145125299.550300
Vehicle3,Vehicle2,5.000003,5.000003,4.999999,101.249861,101.249861,101.249858,5.000003,5.000003,5.000003,145125426.699100,1520.414397,1520.414397,1520.414397,145125426.699100,90.000002,90.000002,90.000002,145125426.699100,1528.414400,1528.414400,1528.414400,145125426.699100,90.000001,90.000001,90.000001,145125426.699100,5.000000,3.000000,145125426.699100
Vehicle3,Vehicle2,5.000003,5.000003,4.999999,101.249861,101.249861,101.249858,5.000003,5.000003,5.000003,145125558.025500,1523.700184,1523.700184,1523.700184,145125558.025500,90.000002,90.000002,90.000002,145125558.025500,1531.700187,1531.700187,1531.700187,145125558.025500,90.000001,90.000001,90.000001,145125558.025500,5.000000,3.000000,145125558.025500
Vehicle3,Vehicle2,5.000003,5.000003,4.999999,101.249861,101.249861,101.249858,5.000003,5.000003,5.000003,145125673.969000,1526.601090,1526.601090,1526.601090,145125673.969000,90.000002,90.000002,90.000002,145125673.969000,1534.601093,1534.601093,1534.601093,145125673.969000,90.000001,90.000001,90.000001,145125673.969000,5.000000,3.000000,145125673.969000
Vehicle3,Vehicle2,5.000002,5.000002,4.999999,101.249861,101.249861,101.249858,5.000003,5.000003,5.000003,145125781.901700,1529.301567,1529.301567,1529.301567,145125781.901700,90.000002,90.000002,90.000002,145125781.901700,1537.301569,1537.301569,1537.301569,145125781.901700,90.000001,90.000001,90.000001,145125781.901700,5.000000,3.000000,145125781.901700
Vehicle3,Vehicle2,5.000002,5.000002,4.999999,101.249861,101.249861,101.249858,5.000003,5.000003,5.000003,145125889.526300,1531.994334,1531.994334,1531.994334,145125889.526300,90.000002,90.000002,90.000002,145125889.526300,1539.994337,1539.994337,1539.994337,145125889.526300,90.000001,90.000001,90.000001,145125889.526300,5.000000,3.000000,145125889.526300
Vehicle3,Vehicle2,5.000002,5.000002,4.999999,101.249861,101.249861,101.249858,5.000002,5.000002,5.000002,145125989.563300,1534.497260,1534.497260,1534.497260,145125989.563300,90.000002,90.000002,90.000002,145125989.563300,1542.497263,1542.497263,1542.497263,145125989.563300,90.000001,90.000001,90.000001,145125989.563300,5.000000,3.000000,145125989.563300
Vehicle3,Vehicle2,5.000002,5.000002,4.999998,101.249861,101.249861,101.249857,5.000002,5.000002,5.000002,145126127.225400,1537.941566,1537.941566,1537.941566,145126127.225400,90.000002,90.000002,90.000002,145126127.225400,1545.941568,1545.941568,1545.941568,145126127.225400,90.000001,90.000001,90.000001,145126127.225400,5.000000,3.000000,145126127.225400
Vehicle3,Vehicle2,5.000002,5.000002,4.999999,101.249861,101.249861,101.249858,5.000002,5.000002,5.000002,145126242.952700,1540.837063,1540.837063,1540.837063,145126242.952700,90.000002,90.000002,90.000002,145126242.952700,1548.837065,1548.837065,1548.837065,145126242.952700,90.000001,90.000001,90.000001,145126242.952700,5.000000,3.000000,145126242.952700
Vehicle3,Vehicle2,5.000002,5.000002,4.999998,101.249861,101.249861,101.249857,5.000002,5.000002,5.000002,145126385.017300,1544.391520,1544.391520,1544.391520,145126385.017300,90.000002,90.000002,90.000002,145126385.017300,1552.391522,1552.391522,1552.391522,145126385.017300,90.000001,90.000001,90.000001,145126385.017300,5.000000,3.000000,145126385.017300
Vehicle3,Vehicle2,5.000002,5.000002,4.999998,101.249861,101.249861,101.249857,5.000002,5.000002,5.000002,145126527.320900,1547.951956,1547.951956,1547.951956,145126527.320900,90.000002,90.000002,90.000002,145126527.320900,1555.951958,1555.951958,1555.951958,145126527.320900,90.000001,90.000001,90.000001,145126527.320900,5.000000,3.000000,145126527.320900
Vehicle3,Vehicle2,5.000002,5.000002,4.999998,101.249861,101.249861,101.249858,5.000002,5.000002,5.000002,145126659.166900,1551.250743,1551.250743,1551.250743,145126659.166900,90.000002,90.000002,90.000002,145126659.166900,1559.250745,1559.250745,1559.250745,145126659.166900,90.000001,90.000001,90.000001,145126659.166900,5.000000,3.000000,145126659.166900
Vehicle3,Vehicle2,5.000002,5.000002,4.999998,101.249861,101.249861,101.249858,5.000002,5.000002,5.000002,145126774.702600,1554.141446,1554.141446,1554.141446,145126774.702600,90.000002,90.000002,90.000002,145126774.702600,1562.141448,1562.141448,1562.141448,145126774.702600,90.000001,90.000001,90.000001,145126774.702600,5.000000,3.000000,145126774.702600
Vehicle3,Vehicle2,5.000002,5.000002,4.999998,101.249861,101.249861,101.249858,5.000002,5.000002,5.000002,145126905.753100,1557.420330,1557.420330,1557.420330,145126905.753100,90.000002,90.000002,90.000002,145126905.753100,1565.420332,1565.420332,1565.420332,145126905.753100,90.000001,90.000001,90.000001,145126905.753100,5.000000,3.000000,145126905.753100
